File exported using Electropherogram Manipulator,,
,,
,,
Data File:,001 150 nM AlkB.asc.csv,
-164.64,,
-83.3,,
-35.28,,
-35.28,,
-36.26,,
-36.26,,
-28.42,,
-11.76,,
10.78,,
35.28,,
52.92,,
52.92,,
47.04,,
13.72,,
-28.42,,
-28.42,,
-13.72,,
63.7,,
150.92,,
191.1,,
191.1,,
130.34,,
43.12,,
-36.26,,
-76.44,,
-76.44,,
-44.1,,
-8.82,,
12.74,,
12.74,,
0,,
-62.72,,
-170.52,,
-267.54,,
-267.54,,
-195.02,,
-51.94,,
62.72,,
114.66,,
126.42,,
126.42,,
125.44,,
101.92,,
55.86,,
14.7,,
14.7,,
49.98,,
103.88,,
112.7,,
112.7,,
46.06,,
-34.3,,
-98,,
-139.16,,
-174.44,,
-222.46,,
-273.42,,
-285.18,,
-285.18,,
-272.44,,
-269.5,,
-265.58,,
-205.8,,
-93.1,,
14.7,,
68.6,,
68.6,,
68.6,,
99.96,,
195.02,,
321.44,,
435.12,,
519.4,,
574.28,,
606.62,,
621.32,,
633.08,,
666.4,,
732.06,,
811.44,,
878.08,,
919.24,,
944.72,,
979.02,,
1047.62,,
1151.5,,
1256.36,,
1323,,
1345.54,,
1355.34,,
1384.74,,
1439.62,,
1494.5,,
1533.7,,
1564.08,,
1600.34,,
1643.46,,
1679.72,,
1686.58,,
1690.5,,
1690.5,,
1714.02,,
1725.78,,
1725.78,,
1685.6,,
1633.66,,
1582.7,,
1532.72,,
1479.8,,
1425.9,,
1376.9,,
1346.52,,
1335.74,,
1335.74,,
1337.7,,
1360.24,,
1415.12,,
1487.64,,
1539.58,,
1539.58,,
1519.98,,
1519.98,,
1559.18,,
1653.26,,
1749.3,,
1811.04,,
1811.04,,
1799.28,,
1724.8,,
1622.88,,
1530.76,,
1488.62,,
1488.62,,
1527.82,,
1565.06,,
1565.06,,
1521.94,,
1444.52,,
1374.94,,
1354.36,,
1354.36,,
1396.5,,
1447.46,,
1496.46,,
1524.88,,
1524.88,,
1481.76,,
1424.92,,
1424.92,,
1434.72,,
1493.52,,
1540.56,,
1570.94,,
1601.32,,
1642.48,,
1689.52,,
1738.52,,
1787.52,,
1824.76,,
1828.68,,
1835.54,,
1841.42,,
1896.3,,
1974.7,,
2030.56,,
2030.56,,
2008.02,,
1956.08,,
1902.18,,
1861.02,,
1840.44,,
1828.68,,
1803.2,,
1750.28,,
1687.56,,
1647.38,,
1647.38,,
1670.9,,
1704.22,,
1736.56,,
1763.02,,
1763.02,,
1762.04,,
1757.14,,
1757.14,,
1775.76,,
1775.76,,
1749.3,,
1715.98,,
1715.98,,
1718.92,,
1741.46,,
1767.92,,
1813,,
1882.58,,
1960.98,,
2019.78,,
2019.78,,
1993.32,,
1925.7,,
1874.74,,
1874.74,,
1871.8,,
1871.8,,
1848.28,,
1822.8,,
1818.88,,
1818.88,,
1832.6,,
1857.1,,
1894.34,,
1937.46,,
1965.88,,
1977.64,,
1993.32,,
2038.4,,
2115.82,,
2203.04,,
2264.78,,
2264.78,,
2250.08,,
2198.14,,
2133.46,,
2059.96,,
1998.22,,
1998.22,,
2034.48,,
2131.5,,
2224.6,,
2262.82,,
2262.82,,
2194.22,,
2084.46,,
1970.78,,
1897.28,,
1897.28,,
1897.28,,
1937.46,,
2019.78,,
2105.04,,
2165.8,,
2165.8,,
2155.02,,
2112.88,,
2084.46,,
2074.66,,
2063.88,,
2033.5,,
1998.22,,
1998.22,,
2012.92,,
2071.72,,
2134.44,,
2171.68,,
2174.62,,
2176.58,,
2185.4,,
2206.96,,
2228.52,,
2228.52,,
2225.58,,
2190.3,,
2147.18,,
2111.9,,
2107.98,,
2107.98,,
2140.32,,
2179.52,,
2223.62,,
2277.52,,
2333.38,,
2376.5,,
2401.98,,
2425.5,,
2425.5,,
2402.96,,
2276.54,,
2088.38,,
1915.9,,
1815.94,,
1815.94,,
1815.94,,
1855.14,,
1904.14,,
1966.86,,
2042.32,,
2105.04,,
2127.58,,
2127.58,,
2127.58,,
2143.26,,
2183.44,,
2231.46,,
2285.36,,
2349.06,,
2410.8,,
2410.8,,
2407.86,,
2344.16,,
2279.48,,
2237.34,,
2217.74,,
2203.04,,
2173.64,,
2128.56,,
2089.36,,
2089.36,,
2105.04,,
2133.46,,
2142.28,,
2143.26,,
2145.22,,
2146.2,,
2146.2,,
2130.52,,
2130.52,,
2133.46,,
2169.72,,
2203.04,,
2206.96,,
2212.84,,
2212.84,,
2243.22,,
2281.44,,
2281.44,,
2264.78,,
2215.78,,
2166.78,,
2115.82,,
2051.14,,
1977.64,,
1924.72,,
1924.72,,
1974.7,,
2056.04,,
2137.38,,
2205,,
2250.08,,
2250.08,,
2234.4,,
2198.14,,
2198.14,,
2233.42,,
2297.12,,
2334.36,,
2334.36,,
2298.1,,
2293.2,,
2293.2,,
2366.7,,
2446.08,,
2446.08,,
2409.82,,
2312.8,,
2232.44,,
2212.84,,
2212.84,,
2267.72,,
2353.96,,
2454.9,,
2531.34,,
2531.34,,
2458.82,,
2333.38,,
2209.9,,
2118.76,,
2069.76,,
2069.76,,
2081.52,,
2121.7,,
2172.66,,
2226.56,,
2255.96,,
2255.96,,
2210.88,,
2154.04,,
2107.98,,
2083.48,,
2083.48,,
2111.9,,
2159.92,,
2199.12,,
2199.12,,
2190.3,,
2184.42,,
2184.42,,
2199.12,,
2199.12,,
2196.18,,
2196.18,,
2224.6,,
2282.42,,
2345.14,,
2377.48,,
2377.48,,
2346.12,,
2310.84,,
2296.14,,
2296.14,,
2337.3,,
2410.8,,
2499,,
2563.68,,
2563.68,,
2513.7,,
2416.68,,
2325.54,,
2271.64,,
2258.9,,
2258.9,,
2266.74,,
2269.68,,
2269.68,,
2254,,
2222.64,,
2179.52,,
2131.5,,
2089.36,,
2058,,
2032.52,,
2007.04,,
1985.48,,
1985.48,,
2006.06,,
2051.14,,
2104.06,,
2144.24,,
2144.24,,
2138.36,,
2135.42,,
2135.42,,
2143.26,,
2143.26,,
2102.1,,
2096.22,,
2096.22,,
2151.1,,
2155.02,,
2155.02,,
2107,,
2107,,
2107,,
2139.34,,
2139.34,,
2126.6,,
2099.16,,
2096.22,,
2096.22,,
2115.82,,
2119.74,,
2119.74,,
2108.96,,
2097.2,,
2071.72,,
2029.58,,
1991.36,,
1991.36,,
2019.78,,
2069.76,,
2097.2,,
2097.2,,
2083.48,,
2083.48,,
2109.94,,
2154.04,,
2177.56,,
2177.56,,
2151.1,,
2150.12,,
2150.12,,
2185.4,,
2227.54,,
2263.8,,
2293.2,,
2316.72,,
2330.44,,
2330.44,,
2295.16,,
2243.22,,
2218.72,,
2218.72,,
2240.28,,
2240.28,,
2214.8,,
2178.54,,
2148.16,,
2120.72,,
2097.2,,
2097.2,,
2113.86,,
2162.86,,
2202.06,,
2202.06,,
2143.26,,
2069.76,,
2035.46,,
2035.46,,
2071.72,,
2108.96,,
2124.64,,
2124.64,,
2147.18,,
2226.56,,
2338.28,,
2396.1,,
2396.1,,
2329.46,,
2268.7,,
2253.02,,
2253.02,,
2272.62,,
2306.92,,
2357.88,,
2378.46,,
2378.46,,
2302.02,,
2202.06,,
2122.68,,
2104.06,,
2104.06,,
2133.46,,
2139.34,,
2139.34,,
2139.34,,
2166.78,,
2231.46,,
2312.8,,
2394.14,,
2462.74,,
2510.76,,
2510.76,,
2494.1,,
2427.46,,
2356.9,,
2317.7,,
2317.7,,
2315.74,,
2305.94,,
2265.76,,
2215.78,,
2165.8,,
2116.8,,
2082.5,,
2082.5,,
2142.28,,
2256.94,,
2385.32,,
2475.48,,
2475.48,,
2454.9,,
2380.42,,
2306.92,,
2254.98,,
2251.06,,
2251.06,,
2291.24,,
2336.32,,
2362.78,,
2362.78,,
2331.42,,
2291.24,,
2264.78,,
2258.9,,
2258.9,,
2258.9,,
2255.96,,
2208.92,,
2113.86,,
1998.22,,
1904.14,,
1868.86,,
1868.86,,
1906.1,,
1945.3,,
1974.7,,
1998.22,,
2014.88,,
2023.7,,
2029.58,,
2053.1,,
2099.16,,
2138.36,,
2138.36,,
2089.36,,
2034.48,,
2026.64,,
2026.64,,
2050.16,,
2066.82,,
2075.64,,
2075.64,,
2059.96,,
2023.7,,
1981.56,,
1981.56,,
1991.36,,
2079.56,,
2197.16,,
2290.26,,
2303.98,,
2303.98,,
2254,,
2202.06,,
2163.84,,
2136.4,,
2110.92,,
2075.64,,
2034.48,,
2009.98,,
2009.98,,
2038.4,,
2075.64,,
2105.04,,
2117.78,,
2121.7,,
2129.54,,
2150.12,,
2174.62,,
2174.62,,
2132.48,,
2048.2,,
1973.72,,
1973.72,,
2024.68,,
2102.1,,
2106.02,,
2106.02,,
2029.58,,
1955.1,,
1909.04,,
1909.04,,
1910.02,,
1943.34,,
1978.62,,
1978.62,,
1972.74,,
1923.74,,
1866.9,,
1834.56,,
1834.56,,
1871.8,,
1921.78,,
1959.02,,
1959.02,,
1933.54,,
1879.64,,
1854.16,,
1854.16,,
1914.92,,
1986.46,,
1997.24,,
1997.24,,
1951.18,,
1951.18,,
2034.48,,
2175.6,,
2299.08,,
2299.08,,
2294.18,,
2212.84,,
2131.5,,
2056.04,,
1986.46,,
1940.4,,
1940.4,,
1963.92,,
1990.38,,
1990.38,,
1967.84,,
1938.44,,
1916.88,,
1904.14,,
1887.48,,
1849.26,,
1783.6,,
1713.04,,
1667.96,,
1667.96,,
1679.72,,
1707.16,,
1744.4,,
1800.26,,
1850.24,,
1850.24,,
1816.92,,
1769.88,,
1755.18,,
1755.18,,
1755.18,,
1750.28,,
1750.28,,
1770.86,,
1831.62,,
1910.02,,
1975.68,,
1975.68,,
1970.78,,
1898.26,,
1817.9,,
1769.88,,
1769.88,,
1779.68,,
1779.68,,
1746.36,,
1713.04,,
1713.04,,
1742.44,,
1787.52,,
1860.04,,
2000.18,,
2266.74,,
2695.98,,
3317.3,,
4183.62,,
5367.46,,
6901.16,,
8754.34,,
10812.34,,
12958.54,,
15060.64,,
17013.78,,
18708.2,,
20966.12,,
21059.22,,
21059.22,,
20128.22,,
18574.92,,
16541.42,,
14224.7,,
11857.02,,
9626.54,,
7669.48,,
6034.84,,
4742.22,,
3766.14,,
3094.84,,
2693.04,,
2499.98,,
2420.6,,
2371.6,,
2302.02,,
2229.5,,
2169.72,,
2139.34,,
2139.34,,
2145.22,,
2179.52,,
2237.34,,
2305.94,,
2344.16,,
2344.16,,
2301.04,,
2301.04,,
2307.9,,
2394.14,,
2488.22,,
2521.54,,
2521.54,,
2449.02,,
2372.58,,
2347.1,,
2347.1,,
2384.34,,
2428.44,,
2465.68,,
2490.18,,
2490.18,,
2476.46,,
2424.52,,
2351.02,,
2288.3,,
2288.3,,
2341.22,,
2456.86,,
2573.48,,
2624.44,,
2624.44,,
2527.42,,
2379.44,,
2239.3,,
2177.56,,
2177.56,,
2244.2,,
2320.64,,
2382.38,,
2426.48,,
2454.9,,
2472.54,,
2495.08,,
2523.5,,
2523.5,,
2478.42,,
2377.48,,
2275.56,,
2233.42,,
2233.42,,
2287.32,,
2345.14,,
2377.48,,
2377.48,,
2378.46,,
2399.04,,
2459.8,,
2534.28,,
2583.28,,
2583.28,,
2560.74,,
2533.3,,
2528.4,,
2523.5,,
2518.6,,
2461.76,,
2350.04,,
2208.92,,
2069.76,,
1948.24,,
1853.18,,
1813,,
1813,,
1896.3,,
2022.72,,
2136.4,,
2177.56,,
2177.56,,
2109.94,,
2020.76,,
1935.5,,
1872.78,,
1836.52,,
1836.52,,
1853.18,,
1902.18,,
1964.9,,
2025.66,,
2076.62,,
2109.94,,
2109.94,,
2080.54,,
2034.48,,
2003.12,,
1994.3,,
1986.46,,
1949.22,,
1886.5,,
1833.58,,
1823.78,,
1820.84,,
1820.84,,
1789.48,,
1750.28,,
1750.28,,
1764,,
1810.06,,
1810.06,,
1787.52,,
1705.2,,
1630.72,,
1593.48,,
1593.48,,
1616.02,,
1658.16,,
1715,,
1771.84,,
1810.06,,
1813.98,,
1813.98,,
1796.34,,
1793.4,,
1793.4,,
1825.74,,
1869.84,,
1895.32,,
1895.32,,
1847.3,,
1779.68,,
1723.82,,
1713.04,,
1713.04,,
1746.36,,
1782.62,,
1813.98,,
1842.4,,
1867.88,,
1867.88,,
1858.08,,
1811.04,,
1759.1,,
1720.88,,
1699.32,,
1699.32,,
1706.18,,
1760.08,,
1843.38,,
1916.88,,
1916.88,,
1862.98,,
1751.26,,
1650.32,,
1590.54,,
1568.98,,
1568.98,,
1586.62,,
1617,,
1642.48,,
1642.48,,
1623.86,,
1596.42,,
1576.82,,
1568.98,,
1561.14,,
1544.48,,
1524.88,,
1510.18,,
1510.18,,
1530.76,,
1573.88,,
1628.76,,
1668.94,,
1668.94,,
1636.6,,
1571.92,,
1492.54,,
1409.24,,
1337.7,,
1313.2,,
1313.2,,
1349.46,,
1377.88,,
1377.88,,
1365.14,,
1365.14,,
1395.52,,
1462.16,,
1529.78,,
1543.5,,
1543.5,,
1504.3,,
1470,,
1446.48,,
1432.76,,
1432.76,,
1446.48,,
1446.48,,
1439.62,,
1401.4,,
1350.44,,
1298.5,,
1254.4,,
1242.64,,
1242.64,,
1283.8,,
1323.98,,
1339.66,,
1341.62,,
1342.6,,
1364.16,,
1395.52,,
1421,,
1439.62,,
1464.12,,
1495.48,,
1518.02,,
1518.02,,
1477.84,,
1398.46,,
1305.36,,
1259.3,,
1259.3,,
1329.86,,
1413.16,,
1469.02,,
1493.52,,
1500.38,,
1500.38,,
1475.88,,
1427.86,,
1389.64,,
1389.64,,
1464.12,,
1587.6,,
1690.5,,
1690.5,,
1600.34,,
1462.16,,
1354.36,,
1297.52,,
1261.26,,
1220.1,,
1183.84,,
1183.84,,
1193.64,,
1193.64,,
1190.7,,
1190.7,,
1203.44,,
1276.94,,
1391.6,,
1505.28,,
1536.64,,
1536.64,,
1447.46,,
1351.42,,
1294.58,,
1284.78,,
1284.78,,
1290.66,,
1295.56,,
1295.56,,
1289.68,,
1275.96,,
1260.28,,
1246.56,,
1246.56,,
1246.56,,
1246.56,,
1245.58,,
1236.76,,
1226.96,,
1226.96,,
1227.94,,
1255.38,,
1311.24,,
1385.72,,
1451.38,,
1451.38,,
1446.48,,
1392.58,,
1348.48,,
1330.84,,
1329.86,,
1327.9,,
1300.46,,
1238.72,,
1162.28,,
1103.48,,
1099.56,,
1099.56,,
1142.68,,
1199.52,,
1262.24,,
1317.12,,
1345.54,,
1345.54,,
1311.24,,
1262.24,,
1213.24,,
1161.3,,
1098.58,,
1034.88,,
991.76,,
991.76,,
1002.54,,
1038.8,,
1087.8,,
1151.5,,
1220.1,,
1272.04,,
1278.9,,
1278.9,,
1254.4,,
1226.96,,
1183.84,,
1115.24,,
1027.04,,
953.54,,
953.54,,
985.88,,
1068.2,,
1127,,
1143.66,,
1159.34,,
1215.2,,
1303.4,,
1372.98,,
1372.98,,
1348.48,,
1293.6,,
1251.46,,
1251.46,,
1263.22,,
1300.46,,
1331.82,,
1341.62,,
1341.62,,
1329.86,,
1304.38,,
1255.38,,
1187.76,,
1117.2,,
1084.86,,
1084.86,,
1161.3,,
1274.98,,
1376.9,,
1422.96,,
1422.96,,
1383.76,,
1333.78,,
1285.76,,
1269.1,,
1269.1,,
1337.7,,
1436.68,,
1516.06,,
1516.06,,
1514.1,,
1458.24,,
1397.48,,
1345.54,,
1320.06,,
1320.06,,
1373.96,,
1452.36,,
1516.06,,
1528.8,,
1528.8,,
1508.22,,
1501.36,,
1501.36,,
1501.36,,
1500.38,,
1470.98,,
1423.94,,
1368.08,,
1309.28,,
1265.18,,
1265.18,,
1298.5,,
1298.5,,
1279.88,,
1214.22,,
1183.84,,
1183.84,,
1183.84,,
1162.28,,
1102.5,,
1045.66,,
1045.66,,
1085.84,,
1186.78,,
1281.84,,
1281.84,,
1274.98,,
1202.46,,
1183.84,,
1183.84,,
1238.72,,
1238.72,,
1202.46,,
1074.08,,
941.78,,
873.18,,
873.18,,
910.42,,
961.38,,
1030.96,,
1115.24,,
1176.98,,
1176.98,,
1155.42,,
1126.02,,
1126.02,,
1144.64,,
1144.64,,
1132.88,,
1081.92,,
1024.1,,
987.84,,
987.84,,
992.74,,
992.74,,
988.82,,
981.96,,
980.98,,
978.04,,
959.42,,
916.3,,
867.3,,
867.3,,
879.06,,
942.76,,
998.62,,
998.62,,
971.18,,
910.42,,
868.28,,
868.28,,
870.24,,
880.04,,
880.04,,
882,,
898.66,,
936.88,,
989.8,,
1034.88,,
1034.88,,
1009.4,,
935.9,,
865.34,,
865.34,,
870.24,,
933.94,,
1000.58,,
1050.56,,
1084.86,,
1107.4,,
1120.14,,
1127,,
1127,,
1124.06,,
1106.42,,
1067.22,,
1011.36,,
959.42,,
942.76,,
942.76,,
979.02,,
1018.22,,
1031.94,,
1031.94,,
1008.42,,
979.02,,
955.5,,
955.5,,
955.5,,
965.3,,
965.3,,
951.58,,
929.04,,
929.04,,
931,,
931,,
931,,
908.46,,
908.46,,
938.84,,
979.02,,
979.02,,
933.94,,
851.62,,
851.62,,
867.3,,
1012.34,,
1170.12,,
1263.22,,
1263.22,,
1223.04,,
1177.96,,
1156.4,,
1156.4,,
1155.42,,
1146.6,,
1097.6,,
1016.26,,
941.78,,
941.78,,
974.12,,
1064.28,,
1128.96,,
1128.96,,
1097.6,,
1036.84,,
966.28,,
903.56,,
874.16,,
874.16,,
888.86,,
892.78,,
893.76,,
905.52,,
923.16,,
923.16,,
925.12,,
925.12,,
965.3,,
1032.92,,
1092.7,,
1116.22,,
1116.22,,
1095.64,,
1093.68,,
1093.68,,
1099.56,,
1099.56,,
1070.16,,
1035.86,,
1030.96,,
1030.96,,
1030.96,,
998.62,,
942.76,,
907.48,,
907.48,,
936.88,,
949.62,,
949.62,,
949.62,,
962.36,,
1002.54,,
1026.06,,
1026.06,,
995.68,,
961.38,,
961.38,,
963.34,,
996.66,,
996.66,,
974.12,,
920.22,,
899.64,,
899.64,,
937.86,,
970.2,,
970.2,,
940.8,,
901.6,,
876.12,,
859.46,,
839.86,,
820.26,,
820.26,,
839.86,,
863.38,,
871.22,,
876.12,,
899.64,,
939.82,,
940.8,,
940.8,,
886.9,,
849.66,,
849.66,,
888.86,,
938.84,,
990.78,,
1051.54,,
1120.14,,
1173.06,,
1173.06,,
1130.92,,
1046.64,,
970.2,,
940.8,,
940.8,,
983.92,,
1062.32,,
1171.1,,
1276.94,,
1353.38,,
1414.14,,
1491.56,,
1595.44,,
1699.32,,
1780.66,,
1846.32,,
1911,,
1982.54,,
2042.32,,
2074.66,,
2091.32,,
2126.6,,
2210.88,,
2367.68,,
2584.26,,
2842,,
3102.68,,
3335.92,,
3544.66,,
3753.4,,
3989.58,,
4274.76,,
4621.68,,
5039.16,,
5506.62,,
5999.56,,
6484.66,,
6951.14,,
7399,,
7848.82,,
8339.8,,
8894.48,,
9501.1,,
10144.96,,
10833.9,,
11578.7,,
12396.02,,
13291.74,,
14275.66,,
15347.78,,
16491.44,,
17687.04,,
18922.82,,
20196.82,,
21499.24,,
22852.62,,
24304.98,,
25886.7,,
27588.96,,
29360.8,,
31176.74,,
33025.02,,
34938.96,,
36925.42,,
38970.68,,
41053.18,,
43177.82,,
45365.18,,
47628.98,,
49958.44,,
52333.96,,
54739.86,,
57183,,
59642.8,,
62103.58,,
64534.96,,
66950.66,,
69351.66,,
71763.44,,
74176.2,,
76597.78,,
79001.72,,
81389.98,,
83745.9,,
86060.66,,
88315.64,,
90488.3,,
92547.28,,
94486.7,,
96340.86,,
98147,,
99887.48,,
101527.02,,
103023.48,,
104384.7,,
105629.3,,
106758.26,,
107765.7,,
108641.82,,
109390.54,,
109997.16,,
110441.1,,
110693.94,,
110693.94,,
110654.74,,
110405.82,,
110008.92,,
109475.8,,
108831.94,,
108093.02,,
107256.1,,
106289.82,,
105191.24,,
103984.86,,
102708.9,,
101353.56,,
99856.12,,
98180.32,,
96345.76,,
94418.1,,
92441.44,,
90416.76,,
88341.12,,
86215.5,,
84093.8,,
82015.22,,
80019.94,,
78088.36,,
76155.8,,
74146.8,,
72040.78,,
69884.78,,
67754.26,,
65709,,
63792.12,,
61996.76,,
60307.24,,
58679.46,,
57093.82,,
55548.36,,
54064.64,,
52647.56,,
51307.9,,
50018.22,,
48762.84,,
47506.48,,
46275.6,,
45111.36,,
44051,,
43092.56,,
42216.44,,
41408.92,,
40671.96,,
39994.78,,
39385.22,,
38866.8,,
38465,,
38148.46,,
37854.46,,
37523.22,,
37142.98,,
36753.92,,
36414.84,,
36147.3,,
35934.64,,
35740.6,,
35548.52,,
35356.44,,
35157.5,,
34942.88,,
34715.52,,
34506.78,,
34356.84,,
34270.6,,
34217.68,,
34163.78,,
34112.82,,
34079.5,,
34048.14,,
33983.46,,
33870.76,,
33738.46,,
33620.86,,
33529.72,,
33459.16,,
33401.34,,
33356.26,,
33327.84,,
33303.34,,
33260.22,,
33183.78,,
33087.74,,
33009.34,,
32971.12,,
32953.48,,
32918.2,,
32852.54,,
32773.16,,
32708.48,,
32708.48,,
32721.22,,
32800.6,,
32885.86,,
32934.86,,
32934.86,,
32884.88,,
32812.36,,
32741.8,,
32689.86,,
32657.52,,
32628.12,,
32580.1,,
32515.42,,
32457.6,,
32420.36,,
32389,,
32343.92,,
32284.14,,
32230.24,,
32201.82,,
32196.92,,
32196.92,,
32190.06,,
32190.06,,
32190.06,,
32216.52,,
32243.96,,
32243.96,,
32238.08,,
32200.84,,
32152.82,,
32117.54,,
32117.54,,
32114.6,,
32092.06,,
31988.18,,
31841.18,,
31713.78,,
31632.44,,
31582.46,,
31538.36,,
31509.94,,
31509.94,,
31559.92,,
31634.4,,
31694.18,,
31712.8,,
31712.8,,
31699.08,,
31675.56,,
31627.54,,
31534.44,,
31412.92,,
31287.48,,
31211.04,,
31209.08,,
31209.08,,
31209.08,,
31195.36,,
31165.96,,
31141.46,,
31120.88,,
31112.06,,
31112.06,,
31112.06,,
31098.34,,
31079.72,,
31045.42,,
31007.2,,
30937.62,,
30852.36,,
30746.52,,
30633.82,,
30512.3,,
30402.54,,
30324.14,,
30299.64,,
30299.64,,
30344.72,,
30397.64,,
30411.36,,
30411.36,,
30357.46,,
30294.74,,
30252.6,,
30251.62,,
30251.62,,
30251.62,,
30244.76,,
30192.82,,
30109.52,,
30021.32,,
29960.56,,
29960.56,,
29974.28,,
30016.42,,
30058.56,,
30097.76,,
30128.14,,
30156.56,,
30196.74,,
30259.46,,
30333.94,,
30408.42,,
30466.24,,
30466.24,,
30460.36,,
30385.88,,
30293.76,,
30209.48,,
30142.84,,
30092.86,,
30046.8,,
29992.9,,
29926.26,,
29855.7,,
29803.76,,
29803.76,,
29823.36,,
29866.48,,
29866.48,,
29847.86,,
29788.08,,
29731.24,,
29703.8,,
29703.8,,
29729.28,,
29753.78,,
29756.72,,
29756.72,,
29743.98,,
29724.38,,
29687.14,,
29615.6,,
29506.82,,
29372.56,,
29243.2,,
29154.02,,
29153.04,,
29153.04,,
29202.04,,
29246.14,,
29288.28,,
29342.18,,
29393.14,,
29393.14,,
29325.52,,
29197.14,,
29073.66,,
29020.74,,
29020.74,,
29039.36,,
29039.36,,
28932.54,,
28758.1,,
28583.66,,
28457.24,,
28374.92,,
28314.16,,
28273,,
28253.4,,
28244.58,,
28218.12,,
28160.3,,
28092.68,,
28055.44,,
28055.44,,
28055.44,,
28053.48,,
27988.8,,
27903.54,,
27840.82,,
27811.42,,
27786.92,,
27734,,
27661.48,,
27622.28,,
27622.28,,
27665.4,,
27697.74,,
27697.74,,
27658.54,,
27600.72,,
27540.94,,
27493.9,,
27460.58,,
27427.26,,
27374.34,,
27303.78,,
27242.04,,
27242.04,,
27249.88,,
27303.78,,
27352.78,,
27384.14,,
27410.6,,
27447.84,,
27501.74,,
27559.56,,
27607.58,,
27644.82,,
27677.16,,
27701.66,,
27701.66,,
27698.72,,
27676.18,,
27652.66,,
27619.34,,
27550.74,,
27426.28,,
27264.58,,
27113.66,,
27017.62,,
26982.34,,
26964.7,,
26904.92,,
26786.34,,
26650.12,,
26544.28,,
26478.62,,
26436.48,,
26405.12,,
26383.56,,
26383.56,,
26388.46,,
26388.46,,
26372.78,,
26318.88,,
26217.94,,
26082.7,,
25961.18,,
25889.64,,
25866.12,,
25866.12,,
25871.02,,
25884.74,,
25912.18,,
25942.56,,
25942.56,,
25900.42,,
25794.58,,
25662.28,,
25545.66,,
25477.06,,
25477.06,,
25489.8,,
25528.02,,
25556.44,,
25571.14,,
25578,,
25591.72,,
25629.94,,
25690.7,,
25730.88,,
25730.88,,
25661.3,,
25558.4,,
25467.26,,
25452.56,,
25452.56,,
